id,title,release_date,duration,discription,image,country,budget,boc,status,avg_rating,num_rating,trailer,type,taglines
34,Black (2005) ,2005-02-4,122.0,"    Based in Simla, the McNallys are an Anglo-Indian family consisting of Paul and his wife, Catherine. Both are full of joy when Catherine gives birth to a baby girl, Michelle, but their joy is short-lived when they are told that Michellle cannot see nor hear. Both attempt to bring up Michelle in their own protective way, as a result Michelle is not exposed to the real world, and becomes increasingly violent and volatile. Things only get worse when Catherine gives birth to Sara, and Paul considers admitting Michelle in an asylum. It is here that Debraj Sahai enters their lives. Through his eager involvement, Michelle blossoms, grows, gives up her violence, even gets admitted in school with normal children. The years pass by, Michelle does not succeed in getting her graduation, and it is time for Debraj to bid adieu as he is having his own health problems. 12 years later, at the age of 40, Michelle does succeed in graduating in Arts, and it is shortly thereafter she will be re-united with...","https://m.media-amazon.com/images/M/MV5BNTI5MmE5M2UtZjIzYS00M2JjLWIwNDItYTY2ZWNiODBmYTBiXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY67_CR0,0,45,67_AL_.jpg","India
",180000000.0,388445260.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi3083582233?playlistId=tt0375611,M,An unending darkness... A world of shadows... A ray of light that found its way... A teacher's dream... A student's miracle... A valiant journey... From ignorance to knowledge... From darkness to light... An extraordinary story of an ordinary life        
35,Hera Pheri (2000) ,2000-03-31,122.0,"    Baburao is a landlord in India, who is very near-sighted, and always in financial trouble. He has a tenant named Raja, who has not paid his rent for several months. He also has anther tenant named Shyam, who has come to the city to look for a job in his late father's place, but is unable to find employment. The three men quarrel amongst themselves frequently. Then one day, the three men get a phone call from a kidnapper named Kabira, and decide to make use of this phone call to overcome their financial problems - pretend to be the real kidnappers, increase the ransom amount, keep the incremental amount for themselves, and then give the original ransom demanded to Kabira. Will they get away with this idea?","https://m.media-amazon.com/images/M/MV5BZWY2MGUzM2QtZDljNy00ZTg5LTk0ODQtMjE1ODhjMzcyMDg1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY67_CR2,0,45,67_AL_.jpg","India
",180000000.0,474294442.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi2306652953?playlistId=tt0242519,M,Hera Pheri (2000) 
36,Mahanati (2018) ,2018-05-8,122.0,"    Mahanati depicts the personal and professional life of first Indian female superstar, Savitri. After actress Savitri is admitted in a hospital in Bangalore and she goes into coma, a young investigative journalist, Madhuravani, seizes the opportunity to write an article on her life. The young Savitri meets Gemini Ganesan, who works in casting department, after her failed attempts to get a role in cinema. They both start a career in acting and eventually rise to stardom. Savitri falls in love with him despite the fact that he is married. Their marriage results in a rift with her family but Savitri never gives up on her love. Her dreams are shattered when she learns that Gemini Ganesan is a womanizer and has been continuing his illicit relationships even after their marriage. The rest of the story is about how she stood up against all odds and the result of her wrong choices in life.","https://m.media-amazon.com/images/M/MV5BMmNkN2ZkODgtZTU1Zi00MDg3LWE1MGQtM2ZmY2Y3ODcwZmE5XkEyXkFqcGdeQXVyNTgxODY5ODI@._V1_UX45_CR0,0,45,67_AL_.jpg","USA
",180000000.0,417090101.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi124106777?playlistId=tt7465992,M,Mahanati (2018) 
37,Jigarthanda (2014) ,2014-08-1,122.0,"    When Karthik is given a task by his producer to come up with a gripping gangster flick infested with heavy dosage of violence, he focuses on Sethu, a ruthless gangster surrounded by quirky yet scary henchmen. Karthik discreetly tries his best to find out about Sethu to develop a film script, but fails miserably in all his attempts. However when he finally gets the chance to gain an insight into Sethu's life, disaster strikes as he gets caught in the mêlée following the discovery of a mole within Sethu's gang.","https://m.media-amazon.com/images/M/MV5BOTY0MzA3NmQtMDQ2YS00MmIyLTkzNWItMjkyMmYyMmZkNDI0XkEyXkFqcGdeQXVyODIwMDI1NjM@._V1_UX45_CR0,0,45,67_AL_.jpg","India
",180000000.0,300000000.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi175290393?playlistId=tt3569782,M,Jigarthanda (2014) 
38,Satya (1998) ,1998-07-3,,"    A young man named Satya (J.D Chakravarthy) comes to Mumbai from South India in search of a job. Jailed for something he did not do, the once-honest young man meets an underworld boss, Bhiku Mhatre (Manoj Bajpai) in jail and joins his gang. He lives in a poor neighborhood, where he meets, Vidya (Urmila Matondkar), who lives next door. She is not aware of his underworld connections. Satya slowly rises up the ranks of his gang, and becomes the most influential person. Satya is torn between his girlfriend and his gangster life.","https://m.media-amazon.com/images/M/MV5BMTMwMjk3MzA2OF5BMl5BanBnXkFtZTcwNjU2ODgzMQ@@._V1_UY67_CR1,0,45,67_AL_.jpg","India
",180000000.0,232116597.0,NA,0.0,0.0,,M,The other side of truth        
39,Paan Singh Tomar (2012) ,2012-03-2,,"    Paan Singh Tomar is a Hindi-language film, based on the true story of a runner employed by the Army and has won Gold medal at Indian National Games but forced to become notorious baaghi. It is directed by Tigmanshu Dhulia.","https://m.media-amazon.com/images/M/MV5BNTgwODM5OTMzN15BMl5BanBnXkFtZTcwMTA3NzI1Nw@@._V1_UY67_CR0,0,45,67_AL_.jpg","India
",256190097.0,415664845.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi2935798297?playlistId=tt1620933,M,Paan Singh Tomar (2012) 
40,Soodhu Kavvum (2013) ,2013-05-1,,"    Pagalavan, Kesavan and Sekar are three friends, who lose their jobs in Chennai due to certain circumstances. Then they come across Das (Vijay Sethupathy), who runs a smart kidnap for ransom scam. Naturally his crime flourishes, and the three friends team up with him. Their path crosses with that of Arumai Prakasam, son of the state finance minister. Denied capital by his very strict father to start his business Arumai Prakasam stages his own kidnap, but ends up in the hands of Das and co. The comedy of errors takes a turn when the finance minister wants to catch the culprits, and gives the task to a very strict, encounter specialist cop, Brahmma. How Das and co try to stay ahead of the cop and how he nabs them, and what happens forms the rest of the story.","https://m.media-amazon.com/images/M/MV5BNzZiNGRlM2EtZWEwZC00MDg5LWEyYTctYjJkYmFjNzRiZmE1XkEyXkFqcGdeQXVyODk1MzE5NDA@._V1_UX45_CR0,0,45,67_AL_.jpg","India
",315109395.0,471827179.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi1467725849?playlistId=tt2877108,M,Soodhu Kavvum (2013) 
41,Bhaag Milkha Bhaag (2013) ,2013-07-12,186.0,"    The true story of the ""Flying Sikh"" - world champion runner and Olympian Milkha Singh -- who overcame the massacre of his family, civil war during the India-Pakistan partition, and homelessness to become one of India's most iconic athletes.","https://m.media-amazon.com/images/M/MV5BMTY1Nzg4MjcwN15BMl5BanBnXkFtZTcwOTc1NTk1OQ@@._V1_UY67_CR0,0,45,67_AL_.jpg","India
",253522534.0,270144198.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi414165273?playlistId=tt2356180,M,Now you will see his Real Story.                
42,Rang De Basanti (2006) ,2006-01-26,157.0,"    Sue comes to India to make a film on Indian revolutionaries.She is helped by her friend Sonia who introduces her to her friends Karan,Aslam,Sukhi and their head DJ.Sonia's fiance Lt Ajay Rathod also joins the gang when in town.Their gang always gets in trouble with a political member Laxman who opposes their western culture.After many auditions Sue decides to caste DJ and his friend's in her film.She also casts Laxman in a role thus ending his feud with the gang.All things are going well until Ajay dies in plane crash but manages to save everyone on board.The state minister declares that Ajay died due to his own negligence .DJ an his friends can't take shame given to Ajay by minister and decide to fight for justice.Where things will take ugly events due to political games.","https://m.media-amazon.com/images/M/MV5BM2I3OGU1YmQtNjIyOC00OGYzLWFkOTgtOGIyMDVlNmE2M2VmXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY67_CR1,0,45,67_AL_.jpg","India
",413363917.0,323312032.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi1133361945?playlistId=tt0405508,M,A Generation Awakens.        
43,Jo Jeeta Wohi Sikandar (1992) ,1992-05-22,157.0,"    The biggest sporting event for the school town of Nainital is the annual cycling race. Schools and colleges here range from those like Rajput and Xavier's for the spoilt rich kids to local ones like Model for the poorer kids. For the past two years the cycling race has been won by the arrogant Shekhar Malhotra (Deepak Tijori) of Rajput College. Sanju (Aamir Khan) and Ratan (Mamik) are bothers who attend Model and run a small local cafe. Their father (Kulbhushan Kharbanda) is obsessed by the desire to see Ratan become the cycling champion. Ratan on his part is the ideal son and elder brother to Sanju, good in everything he does and has been the runner-up to Shekhar in the cycling race. Sunju on the other hand is a prankster, not taking life seriously at all enjoying life with his friends among whom is Anjali (Ayesha Jhulka) who loves him silently. Sanju however turns his attention on the new girl on the block, Devika (Pooja Bedi) and convinces her he is rich. He uses the money his ...","https://m.media-amazon.com/images/M/MV5BNTU1ZjQwNDAtZDAwMC00OTcyLTg4MDUtOTUwYTU4N2M4YTgxXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY67_CR2,0,45,67_AL_.jpg","India
",311628771.0,453492885.0,NA,0.0,0.0,,M,"Welcome To Their Lives, You Will Never Forget        "
44,"Swades: We, the People (2004) ",2004-12-17,195.0,"    Set in modern day India, Swades is a film that tackles the issues that development throws up on a grass root level. It is to this India, which is colorful, heterogeneous and complex that Mohan Bhargava (Shah Rukh Khan), a bright young scientist working as a project manager in NASA, returns to on a quest to find his childhood nanny. The film uses the contrast between the highly developed world of NASA, which has been at the forefront of advances in space research, and this world back home in India, which is at the crossroads of development. Mohan's simple quest becomes the journey that every one of us goes through in search of that metaphysical and elusive place called ""home"".","https://m.media-amazon.com/images/M/MV5BYzExOTcwNjYtZTljMC00YTQ2LWI2YjYtNWFlYzQ0YTJhNzJmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY67_CR0,0,45,67_AL_.jpg","India
",395164918.0,259307816.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi3202595609?playlistId=tt0367110,M,"We, the people        "
45,OMG: Oh My God! (2012) ,2012-09-28,,"    Kanji Lalji Mehta, though an atheist, owns a small shop selling religious goods, concocting cock-and-bull stories to extract higher fees from his customers for his wares. When, in openly defying God, an earthquake destroys his (and only his) only source of income, with the insurance company refusing to pay up on the basis of it being an 'act of God', Kanjibhai takes God to the court. With many similarly unfortunate people pinning their hopes to him, Kanji's lack of courtroom experience may leave him unable to prove his point - that is, until approached by a man introducing himself as Krishna Vasudeva Yadav. Krishna helps Kanji win his case, his family and helps him find his faith in God, along the way showing how priests can turn religion into a business and that God can be found everywhere, particularly in a house of worship.","https://m.media-amazon.com/images/M/MV5BZDMwOTBkYzktZTU4MS00MmFmLTljZmUtNzMyNGQ4ODcyYWE2XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX45_CR0,0,45,67_AL_.jpg","India
",385407201.0,451248890.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi2022554393?playlistId=tt2283748,M,Kanjibhai is taking God to court!        
46,Queen (2013) ,2014-03-7,,"    Queen is a movie about growing up. Rani (Kangana Ranaut) is a Delhi girl from a conservative family who is ditched by her fiancé just before her wedding. Shocked by this, she decides to set out on the planned honeymoon alone. As she travels the world and meets new people, she gains new experiences and discovers her own identity.","https://m.media-amazon.com/images/M/MV5BNWYyOWRlOWItZWM5MS00ZjJkLWI0MTUtYTE3NTI5MDAwYjgyXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY67_CR0,0,45,67_AL_.jpg","India
",390413291.0,350481972.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi193703193?playlistId=tt3322420,M,Everything in life happens for the good.        
47,Sholay (1975) ,1975-08-15,198.0,"    Sholay means embers in Hindi. In this particular movie, a Police Officer, who's family was killed by a bandit named Gabbar Singh, decides to fight fire with fire and recruits two convicts, Jai and Veeru to capture Gabbar. He approaches them in jail, puts the proposal in front of them, and they agree to bring in Gabbar Singh alive - for a hefty price. After their discharge from jail, they travel by train to the village where the Police Officer lives - now with only his widowed daughter-in-law. The three band together to fight one of the most elusive and dreaded bandits of all time. Will the two ex-cons be able to bring Gabbar alive to the Police Officer?","https://m.media-amazon.com/images/M/MV5BOGZiM2IwODktNTdiMC00MGU1LWEyZTYtOTk4NTkwYmJkNmI1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY67_CR2,0,45,67_AL_.jpg","India
",290692503.0,282519199.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi214219545?playlistId=tt0073707,M,The greatest star cast ever assembled.......The greatest story ever told        
48,Gangs of Wasseypur (2012) ,2012-08-2,321.0,"    Shahid Khan is exiled after impersonating the legendary Sultana Daku in order to rob British trains. Now outcast, Shahid becomes a worker at Ramadhir Singh's colliery, only to spur a revenge battle that passes on to generations. At the turn of the decade, Shahid's son, the philandering Sardar Khan vows to get his father's honor back, becoming the most feared man of Wasseypur.","https://m.media-amazon.com/images/M/MV5BMTc5NjY4MjUwNF5BMl5BanBnXkFtZTgwODM3NzM5MzE@._V1_UY67_CR0,0,45,67_AL_.jpg","Singapore
",470341612.0,184000000.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi1025357849?playlistId=tt1954470,M,Gangs of Wasseypur (2012) 
49,Premam (2015) ,2015-05-22,,"    George, a teenager, loves the idea of being in love. This dream seems to be within reach during his school days, then, for a second time during his college days and yet it fails to materialize. This slow metamorphosis of his love, his attempt to woo his lovers, the abrupt failures hardens him but he finally is able to settle down for life with someone much younger, whom he have met during childhood. The film transcends its viewers on perspectives and boundaries of love.","https://m.media-amazon.com/images/M/MV5BMzJhNjMyOGMtYjhiYy00ZTAwLThmZWUtZmE5NzI3OTk4Y2M4XkEyXkFqcGdeQXVyMzQ5Njc3NzU@._V1_UY67_CR2,0,45,67_AL_.jpg","India
",321967490.0,50000000.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi3603872537?playlistId=tt4679210,M,Premam (2015) 
50,Chak De! India (2007) ,2007-08-10,,"    Kabir Khan (Shahrukh Khan) knows what it's like to come back from the dead. The ex Indian Captain has now come back in the avatar of the Coach of the Indian Women's National Hockey team. A team that exists more on paper and less in reality. The team is a rag-tag bunch of girls with their own agenda. A bunch of girls who have forgotten what it is like to play for the love of the game. Of playing because you want glory for your country. Not because you want a pensioned job or a government flat. They have all forgotten the sharp thrill of just holding the hockey stick, keeping their eyes on the ball and playing for all they are worth. They have played every game but hockey to make sure they get selected every year in the Indian National team. But what does it really mean to play for the Indian National team? To play for India? The girls have never known the thrilling energy of being Team India. Of giving their all to see their country's name on a trophy. But Kabir Khan, once a captain, ...","https://m.media-amazon.com/images/M/MV5BMTUzODMyNzk4NV5BMl5BanBnXkFtZTgwNTk1NTYyNTM@._V1_UY67_CR2,0,45,67_AL_.jpg","India
",357502445.0,285683890.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi2840442393?playlistId=tt0871510,M,Sometimes Winning is Everything        
